user_id,country,year,month,distance
9333,Brasil,2014,9,101
9605,Brasil,2014,9,102
9608,Colombia,2014,9,37
9502,Colombia,2014,9,39
9612,Brasil,2014,9,28
9614,Brasil,2014,9,28
901,Brasil,2014,9,161
9589,Brasil,2014,9,303
9648,Brasil,2014,9,238
9663,Brasil,2014,9,65
7384,Brasil,2014,9,224
9667,Brasil,2014,9,238
9673,"United States",2014,9,61
9675,Brasil,2014,9,126
9681,Brasil,2014,9,280
9674,"United States",2014,9,61
9695,Brasil,2014,9,102
9643,Colombia,2014,9,39
9702,Brasil,2014,9,238
9703,Brasil,2014,9,374
9705,Colombia,2014,9,78
9708,Brasil,2014,9,167
9716,Brasil,2014,9,4
9719,Colombia,2014,9,37
9721,Brasil,2014,9,98
9726,Brasil,2014,9,3
9737,Brasil,2014,9,128
6749,Brasil,2014,9,96
7719,Brasil,2014,9,187
6643,Brasil,2014,9,96
9766,Colombia,2014,9,11
465,Brasil,2014,9,4
9782,Brasil,2014,9,238
7297,Brasil,2014,9,331
9786,Brasil,2014,9,448
9851,Brasil,2014,9,60
9855,Taiwan,2014,9,56
9862,Brasil,2014,9,224
9872,Brasil,2014,9,98
9836,Brasil,2014,9,448
9909,Colombia,2014,9,135
9879,Brasil,2014,9,95
9912,Brasil,2014,9,95
7895,Brasil,2014,9,5
8124,Brasil,2014,9,5
9914,Colombia,2014,9,135
7772,Brasil,2014,9,5
9917,Colombia,2014,9,135
9920,Colombia,2014,9,135
9927,Brasil,2014,9,95
9839,Brasil,2014,9,448
9938,Colombia,2014,9,112
9939,Colombia,2014,9,112
9941,Brasil,2014,9,238
9944,Brasil,2014,9,238
7636,Brasil,2014,9,200
9947,Colombia,2014,9,112
9437,Brasil,2014,9,18
10059,Brasil,2014,9,173
7570,Brasil,2014,9,318
10101,Colombia,2014,9,40
10192,Brasil,2014,9,8
6786,Taiwan,2014,9,44
8482,Colombia,2014,9,38
7742,Brasil,2014,9,193
10350,Colombia,2014,9,135
10354,Colombia,2014,9,135
10362,Colombia,2014,9,42
10358,Colombia,2014,9,270
10364,Colombia,2014,9,42
10363,Colombia,2014,9,42
10365,Colombia,2014,9,42
10372,Colombia,2014,9,133
10385,Colombia,2014,9,165
10399,Brasil,2014,9,103
10409,Brasil,2014,9,112
8995,Colombia,2014,9,597
6918,Mexico,2014,9,174
10471,Colombia,2014,9,40
10476,Colombia,2014,9,597
10490,Brasil,2014,9,112
10528,Brasil,2014,9,433
10277,"Argentina + Uruguay",2014,9,9
10575,Colombia,2014,9,304
10591,Colombia,2014,9,796
7396,Mexico,2014,9,88
10601,Colombia,2014,9,796
8987,Brasil,2014,9,121
10606,Brasil,2014,9,226
8898,Brasil,2014,9,520
10615,Brasil,2014,9,226
10625,Colombia,2014,9,81
6182,Mexico,2014,9,88
8577,Brasil,2014,9,10
10631,Brasil,2014,9,10
10597,Colombia,2014,9,93
10680,Brasil,2014,9,226
10691,Brasil,2014,9,223
10732,Brasil,2014,9,96
10281,"Argentina + Uruguay",2014,9,90
10799,Colombia,2014,9,414
10754,Colombia,2014,9,552
10816,Colombia,2014,9,1560
10689,Brasil,2014,9,328
10834,Brasil,2014,9,328
10921,Brasil,2014,9,315
10935,Colombia,2014,9,90
10583,Colombia,2014,9,807
10951,Brasil,2014,9,95
10964,Brasil,2014,9,259
10966,Colombia,2014,9,550
2738,Brasil,2014,9,1094
