user_id,MONTH,YEAR,distance,COUNT
1,5,2014,1813,3
1,6,2014,593,1
1,11,2014,2,1
5,5,2014,99,1
5,6,2014,1860,2
5,7,2014,4984,5
5,8,2014,398,2
11,2,2015,1608,1
11,7,2014,5656,2
11,9,2014,896,2
23,5,2014,193,1
33,11,2015,241,1
36,5,2014,270,1
46,6,2015,198,1
46,10,2015,158,1
47,5,2015,331,1
47,6,2015,332,1
47,7,2015,662,1
47,8,2015,1324,2
47,9,2015,1318,2
52,12,2014,71,1
54,5,2015,43,1
54,6,2015,170,1
54,8,2015,528,2
54,9,2015,252,1
54,12,2015,468,2
70,7,2015,840,1
70,12,2015,238,1
73,6,2014,168,1
74,3,2015,342,1
74,12,2015,1810,5
75,6,2014,230,1
80,9,2015,85,1
80,10,2015,341,2
98,5,2014,433,1
99,11,2014,60,1
100,8,2015,202,1
102,6,2014,954,2
102,8,2014,1484,3
102,11,2014,212,1
114,1,2015,146,1
114,3,2015,146,1
131,5,2014,212,1
136,5,2014,4,1
151,10,2015,196,1
234,7,2015,1281,1
234,8,2015,26,1
241,10,2014,89,1
248,2,2015,456,1
275,9,2015,984,1
283,1,2016,236,1
283,3,2015,460,2
283,4,2015,3420,9
283,5,2015,3833,9
283,6,2015,8931,7
283,7,2015,11765,6
283,8,2015,2323,4
283,9,2015,4829,9
283,10,2015,5355,4
283,11,2015,5092,10
283,12,2015,1049,4
306,2,2015,472,2
306,10,2015,88,2
483,12,2014,314,1
505,6,2014,55,1
539,2,2015,432,2
539,8,2014,72,1
602,8,2014,222,1
602,10,2015,339,1
610,12,2015,224,1
611,1,2015,653,3
611,2,2015,535,3
611,3,2015,760,3
611,4,2015,1464,4
611,5,2015,1561,5
611,6,2015,672,2
611,7,2015,444,1
611,8,2015,415,3
611,9,2015,1253,4
611,10,2015,1026,4
611,11,2015,911,4
611,12,2014,445,2
611,12,2015,908,3
625,1,2016,432,1
625,2,2015,1978,6
625,3,2015,2202,5
625,4,2015,1722,5
625,5,2015,2376,6
625,6,2015,756,3
625,7,2015,2585,4
625,8,2015,867,3
625,9,2015,3028,5
625,11,2015,1296,3
625,12,2015,1296,3
626,12,2015,672,1
706,5,2015,1188,1
706,8,2015,973,2
706,9,2014,5287,4
706,10,2015,7008,2
706,11,2014,452,3
706,12,2014,1503,2
715,7,2014,386,2
715,9,2014,1359,5
715,10,2014,1108,4
715,11,2014,3315,2
809,10,2015,171,1
817,5,2014,740,1
821,4,2015,505,2
821,5,2015,2121,8
821,6,2015,1212,4
821,8,2015,1212,3
864,4,2015,872,1
880,4,2015,224,1
880,10,2014,161,1
891,5,2015,284,2
891,6,2015,99,1
891,8,2014,102,1
894,4,2015,645,1
963,5,2014,252,1
963,7,2014,274,1
973,2,2015,756,2
973,7,2014,7233,5
973,8,2014,1336,4
973,9,2014,912,3
973,10,2014,2001,3
973,11,2014,27,2
973,12,2014,285,1
1013,5,2014,110,1
1039,1,2015,583,8
1039,2,2015,3235,8
1039,3,2015,1772,6
1039,4,2015,919,7
1039,5,2015,14,1
1039,6,2014,1186,3
1039,7,2014,4313,3
1039,8,2014,1946,2
1039,10,2014,5,1
1039,11,2014,1158,5
1039,12,2014,3848,4
1056,9,2014,258,2
1058,6,2014,520,1
1058,7,2014,3335,7
1058,8,2014,5669,6
1058,9,2014,1644,5
1058,10,2014,619,5
1058,11,2014,7080,5
1058,12,2014,159,1
1087,11,2014,380,1
1088,4,2015,504,2
1088,7,2014,4754,3
1088,8,2014,948,2
1088,8,2015,928,1
1096,3,2015,734,5
1096,5,2014,110,1
1096,6,2014,198,1
1096,6,2015,294,1
1096,7,2014,99,1
1096,8,2014,300,3
1100,7,2015,448,1
1100,8,2015,245,2
1142,6,2014,12,1
1162,9,2014,696,2
1191,5,2014,801,1
1196,5,2014,428,1
1224,5,2014,1155,1
1236,5,2015,1590,1
1237,4,2015,1052,2
1252,1,2015,3549,4
1252,2,2015,880,1
1252,3,2015,17522,6
1252,4,2015,1650,1
1252,5,2015,8835,4
1252,6,2015,9012,6
1252,7,2015,11712,3
1252,8,2015,13763,8
1252,9,2015,5596,2
1252,10,2015,9152,6
1252,11,2015,5710,10
1252,12,2014,17150,4
1252,12,2015,1332,3
1304,11,2014,852,1
1347,10,2015,324,1
1387,4,2015,83,1
1389,6,2014,21,1
1399,5,2014,714,1
1407,1,2015,103,1
1432,9,2014,476,1
1447,3,2015,234,1
1447,10,2014,450,1
1452,11,2014,326,1
1452,11,2015,321,1
1452,12,2015,160,1
1483,8,2015,22,1
1489,10,2015,476,1
1512,10,2014,294,1
1564,3,2015,450,1
1564,4,2015,892,2
1564,6,2015,446,1
1564,7,2015,993,2
1564,9,2015,892,2
1564,10,2015,446,1
1564,11,2014,221,1
1564,11,2015,460,1
1564,12,2015,2918,4
1596,5,2014,540,1
1649,6,2014,909,1
1649,6,2015,3445,1
1707,9,2015,15,1
1707,11,2014,500,1
1789,12,2015,384,1
1836,6,2014,586,1
1926,2,2015,2318,7
1926,3,2015,113,1
1926,4,2015,988,4
1926,7,2015,1944,6
1926,8,2015,1932,5
1926,9,2015,1270,4
1926,10,2015,345,1
1926,12,2015,1699,4
1942,8,2015,1820,1
1984,9,2014,2905,1
1984,12,2014,202,1
1989,6,2015,158,1
1989,7,2015,96,1
2015,10,2015,158,1
2041,7,2014,728,2
2041,10,2015,558,1
2041,11,2014,1184,1
2105,6,2014,96,1
2108,11,2015,403,2
2126,8,2015,101,1
2150,6,2014,423,1
2336,6,2014,124,1
2336,7,2014,62,1
2336,8,2014,106,1
2336,10,2014,777,2
2349,8,2014,57,1
2349,11,2014,53,1
2368,8,2014,114,1
2378,6,2014,8,1
2378,12,2015,446,1
2399,2,2015,427,2
2399,4,2015,788,2
2436,6,2014,314,1
2437,6,2014,564,2
2454,10,2015,144,1
2494,6,2014,2209,2
2560,10,2014,66,1
2572,10,2015,2041,3
2572,11,2015,404,1
2594,2,2015,200,1
2594,9,2014,53,1
2594,11,2014,600,2
2621,6,2014,775,1
2641,9,2015,264,1
2673,2,2015,780,3
2673,4,2015,107,2
2702,12,2015,366,1
2727,6,2014,6555,1
2728,1,2015,829,4
2728,3,2015,1388,4
2728,4,2015,1413,5
2728,5,2015,2314,8
2728,6,2015,560,2
2728,7,2015,1016,3
2728,8,2015,1354,5
2728,9,2015,1015,3
2728,10,2015,1928,5
2728,12,2015,791,2
2738,9,2014,1288,1
2806,6,2014,14,1
2857,6,2014,90,1
2857,10,2014,88,1
2857,12,2014,1320,1
2862,3,2015,109,1
2879,4,2015,729,1
2879,5,2015,1713,3
2879,6,2015,466,1
2901,4,2015,110,1
2936,6,2014,99,1
2968,6,2014,1299,1
2970,6,2014,926,1
2974,1,2015,334,2
2974,3,2015,222,1
2974,11,2015,223,1
2985,6,2014,478,1
2985,7,2014,233,1
3001,6,2014,1280,1
3018,6,2015,144,1
3018,8,2015,288,1
3018,9,2015,144,1
3044,5,2015,616,1
3044,12,2014,620,1
3051,6,2014,128,1
3070,9,2014,427,1
3082,3,2015,433,2
3082,12,2014,224,1
3110,6,2014,392,1
3110,8,2014,196,2
3114,2,2015,564,2
3114,3,2015,446,2
3114,5,2015,690,2
3114,6,2015,461,2
3114,8,2015,694,2
3114,9,2015,1019,3
3114,10,2015,460,1
3114,12,2014,537,2
3114,12,2015,690,2
3124,1,2015,376,2
3124,5,2015,96,1
3124,6,2015,396,1
3124,7,2015,672,2
3124,8,2015,882,3
3124,9,2015,838,3
3124,10,2015,432,1
3124,11,2014,665,1
3124,11,2015,759,3
3124,12,2014,562,2
3124,12,2015,708,3
3125,10,2015,317,1
3132,2,2015,148,1
3132,6,2014,310,1
3132,7,2014,750,1
3132,10,2015,141,1
3134,7,2014,311,1
3176,8,2014,1299,1
3208,6,2014,582,1
3213,6,2014,204,1
3213,11,2015,158,1
3213,12,2015,158,1
3221,6,2015,200,1
3221,11,2015,609,2
3248,7,2015,249,4
3248,10,2015,64,1
3253,8,2014,117,1
3269,5,2015,3152,7
3269,6,2014,285,1
3269,6,2015,1313,5
3269,7,2014,190,1
3269,8,2015,4458,9
3269,9,2015,1717,7
3269,10,2014,102,1
3269,10,2015,1117,4
3269,11,2014,853,5
3269,11,2015,812,2
3269,12,2014,628,1
3269,12,2015,1392,2
3280,2,2015,220,1
3280,4,2015,452,1
3280,10,2014,339,1
3280,11,2014,108,1
3295,11,2014,95,1
3299,1,2015,1460,6
3299,2,2015,655,4
3299,3,2015,1316,5
3299,4,2015,1036,5
3299,5,2015,1451,4
3299,6,2015,1263,4
3299,7,2015,784,4
3299,8,2015,1484,6
3299,9,2015,297,1
3299,10,2015,801,4
3299,11,2015,1029,4
3299,12,2014,883,3
3299,12,2015,1810,5
3331,10,2015,286,1
3341,6,2014,270,1
3345,6,2014,460,2
3345,8,2014,314,1
3345,12,2015,146,1
3361,10,2015,1072,1
3366,7,2014,224,1
3368,11,2015,316,1
3405,9,2014,2110,1
3419,7,2014,280,1
3422,6,2014,1212,1
3422,6,2015,297,1
3422,8,2015,1389,7
3546,9,2015,325,1
3546,10,2015,804,1
3550,6,2014,803,2
3569,6,2014,345,1
3583,6,2014,73,1
3600,11,2015,42,1
3616,12,2014,445,3
3626,6,2014,204,1
3641,7,2014,291,1
3662,9,2015,194,3
3662,10,2015,547,3
3662,11,2015,55,1
3675,9,2015,192,1
3675,12,2015,198,1
3729,3,2015,587,1
3796,12,2015,102,1
3858,2,2015,26,1
3875,6,2014,236,1
3894,7,2015,55,1
3898,3,2015,161,2
3898,7,2014,444,1
3898,8,2015,63,1
3898,9,2014,1984,2
3903,12,2014,129,2
3953,2,2015,63,1
3953,3,2015,63,1
3953,10,2015,71,1
3953,11,2015,142,1
3963,10,2015,2622,8
3963,11,2015,1861,6
3995,6,2014,159,1
4027,6,2014,104,1
4032,6,2014,95,1
4037,6,2014,908,1
4063,6,2015,1050,3
4063,7,2015,595,2
4063,8,2015,732,2
4063,9,2015,605,3
4063,10,2015,675,2
4063,11,2015,1387,5
4063,12,2015,877,3
4074,6,2014,90,1
4074,7,2014,90,1
4074,10,2014,97,1
4080,3,2015,11,1
4080,11,2015,816,1
4082,6,2014,98,1
4108,6,2014,20,1
4124,1,2015,563,2
4124,2,2015,112,1
4124,6,2015,452,2
4124,11,2014,390,2
4135,10,2015,712,1
4157,6,2014,244,1
4159,7,2014,430,1
4160,7,2014,1285,1
4160,8,2014,1028,1
4171,6,2015,1332,1
4171,9,2015,872,1
4171,11,2015,1059,1
4185,4,2015,1050,1
4250,6,2014,446,1
4264,6,2014,15,1
4267,9,2015,2690,9
4267,10,2015,2472,5
4267,11,2015,3904,10
4267,12,2015,804,2
4269,6,2014,1608,1
4301,7,2014,12471,7
4301,8,2014,6677,5
4301,9,2014,17438,7
4301,10,2014,121,1
4301,11,2014,7139,4
4301,12,2014,4840,3
4302,9,2014,494,1
4305,7,2015,107,1
4309,10,2015,185,1
4344,7,2014,583,1
4368,8,2014,735,1
4412,9,2015,814,4
4412,10,2015,198,1
4412,12,2015,198,1
4423,7,2014,936,1
4426,12,2015,426,1
4442,7,2014,1740,1
4457,11,2015,520,1
4473,10,2015,254,1
4482,6,2015,244,1
4482,8,2015,1095,4
4482,9,2015,1901,3
4482,10,2015,223,1
4482,11,2015,1338,2
4482,12,2015,444,1
4505,9,2015,253,1
4506,1,2016,382,1
4506,8,2015,1629,2
4506,9,2015,2445,3
4506,10,2015,5216,6
4506,11,2015,2176,2
4532,7,2014,92,1
4539,7,2014,3480,1
4565,10,2015,160,2
4565,11,2015,724,2
4595,7,2014,879,1
4604,1,2015,460,1
4604,2,2015,447,2
4604,12,2014,452,1
4622,7,2014,225,1
4624,7,2014,1884,1
4627,7,2014,315,1
4628,9,2015,466,1
4657,8,2015,240,1
4664,5,2015,159,1
4675,1,2015,2468,5
4675,2,2015,378,2
4675,3,2015,1864,3
4675,4,2015,564,3
4675,8,2014,1261,1
4675,9,2014,291,1
4675,10,2014,576,1
4675,12,2014,375,2
4680,3,2015,11,1
4680,7,2014,768,2
4683,10,2015,582,2
4722,11,2015,426,1
4742,2,2015,22,1
4742,6,2015,436,1
4742,10,2014,22,1
4742,11,2015,831,1
4749,7,2014,255,1
4773,7,2014,433,1
4789,8,2014,318,1
4789,9,2015,638,2
4789,11,2015,638,2
4804,7,2014,1744,1
4811,4,2015,1390,3
4811,5,2015,4423,6
4811,6,2015,3293,4
4811,7,2015,935,2
4811,8,2015,2583,5
4811,9,2015,1190,3
4821,1,2015,2776,6
4821,2,2015,932,2
4821,3,2015,1512,4
4821,4,2015,752,2
4821,5,2015,2671,7
4821,6,2015,468,1
4821,7,2015,1329,5
4821,8,2015,2744,7
4821,9,2015,1743,4
4821,10,2015,822,2
4821,11,2014,1120,4
4821,11,2015,1880,4
4821,12,2014,464,1
4821,12,2015,1299,3
4830,7,2014,160,1
4836,7,2014,172,1
4859,7,2014,459,1
4867,7,2014,162,1
4893,2,2015,2073,1
4893,3,2015,188,1
4893,7,2014,99,1
4893,7,2015,2694,2
4931,7,2014,571,1
4968,11,2014,79,1
5015,7,2014,137,1
5033,7,2014,1,1
5049,7,2014,310,1
5049,8,2014,477,2
5049,11,2015,634,2
5049,12,2015,952,2
5051,7,2014,313,2
5051,12,2015,108,1
5054,7,2014,1900,1
5054,11,2015,456,1
5056,12,2015,60,1
5074,7,2014,854,1
5090,1,2015,580,2
5090,3,2015,720,2
5090,4,2015,8160,4
5090,6,2015,144,1
5090,7,2015,1152,2
5090,8,2015,6624,1
5090,10,2015,7638,2
5090,11,2014,146,1
5103,8,2014,214,1
5103,9,2014,214,1
5134,2,2015,248,1
5134,8,2015,264,1
5141,7,2014,404,1
5145,3,2015,224,1
5145,4,2015,460,2
5145,5,2015,1156,3
5145,6,2015,1282,5
5145,7,2015,582,2
5145,8,2015,581,2
5145,9,2015,1035,3
5159,1,2015,302,1
5159,2,2015,602,3
5159,3,2015,236,2
5159,5,2015,298,2
5159,7,2015,447,1
5159,8,2015,447,1
5159,9,2015,447,2
5159,10,2015,298,1
5174,7,2014,866,1
5196,7,2014,103,1
5239,11,2014,89,1
5292,7,2014,414,1
5302,7,2014,700,1
5325,7,2014,106,1
5332,8,2014,485,1
5333,7,2014,582,1
5343,5,2015,194,1
5344,7,2014,4520,1
5369,7,2014,368,1
5380,1,2015,2142,2
5380,4,2015,33,1
5380,8,2014,1140,1
5380,10,2014,2317,4
5380,12,2014,987,1
5383,12,2015,967,5
5386,1,2015,1221,6
5386,1,2016,297,1
5386,2,2015,3272,8
5386,3,2015,940,2
5386,4,2015,570,3
5386,6,2015,1748,4
5386,7,2014,366,1
5386,7,2015,879,3
5386,8,2015,1455,3
5386,9,2015,693,2
5386,10,2015,95,1
5386,11,2015,1671,4
5386,12,2014,1122,4
5386,12,2015,1263,3
5431,7,2014,32,1
5447,9,2015,1886,4
5447,10,2015,1185,2
5447,11,2015,1419,2
5470,1,2015,218,2
5470,2,2015,212,1
5470,3,2015,215,2
5470,4,2015,190,1
5470,5,2015,760,2
5470,6,2015,672,2
5470,7,2015,839,3
5470,8,2015,1356,5
5470,9,2015,2032,5
5470,10,2014,105,1
5470,10,2015,312,1
5470,11,2015,892,2
5470,12,2015,111,1
5475,7,2014,520,1
5476,7,2014,405,1
5539,8,2014,1904,2
5539,9,2014,1504,3
5539,9,2015,64,1
5539,10,2015,7346,3
5539,11,2014,1348,3
5552,7,2014,292,1
5552,7,2015,762,3
5552,8,2015,1560,3
5552,9,2015,298,1
5552,10,2015,777,2
5552,11,2015,590,2
5612,1,2015,825,2
5612,3,2015,481,5
5612,4,2015,3257,11
5612,5,2015,272,2
5612,7,2014,294,3
5612,7,2015,240,1
5612,8,2014,3664,6
5612,8,2015,2806,5
5612,9,2015,1537,6
5612,10,2014,474,3
5612,10,2015,470,1
5612,11,2015,406,2
5612,12,2014,1310,3
5612,12,2015,43,1
5640,1,2015,1043,4
5640,2,2015,2918,7
5640,3,2015,2259,9
5640,4,2015,2401,7
5640,5,2015,2339,6
5640,6,2015,1043,2
5640,7,2015,224,1
5640,8,2015,555,2
5640,9,2015,677,4
5640,10,2015,777,2
5640,11,2014,234,2
5640,12,2014,827,3
5640,12,2015,672,1
5652,11,2014,238,1
5664,2,2015,462,1
5664,4,2015,407,1
5664,5,2015,303,2
5664,7,2015,103,3
5664,8,2014,557,3
5664,8,2015,465,1
5664,9,2014,332,4
5664,10,2014,723,3
5664,10,2015,3935,2
5664,11,2014,152,1
5677,1,2016,546,1
5677,10,2015,182,1
5682,7,2014,433,1
5684,7,2015,1452,5
5684,11,2014,113,1
5690,7,2014,1375,1
5698,6,2015,390,2
5698,7,2015,299,2
5698,8,2015,40,1
5698,10,2015,600,3
5711,11,2015,286,1
5721,9,2014,2255,1
5734,7,2014,514,1
5734,7,2015,264,1
5734,10,2015,370,1
5734,12,2015,198,1
5749,1,2015,3793,10
5749,2,2015,1322,7
5749,3,2015,1539,7
5749,4,2015,984,3
5749,5,2015,555,2
5749,6,2015,1411,5
5749,7,2014,92,1
5749,7,2015,1764,6
5749,8,2014,298,3
5749,8,2015,4190,9
5749,9,2015,2948,6
5749,10,2015,1856,6
5749,11,2014,849,5
5749,11,2015,2084,7
5749,12,2014,666,3
5749,12,2015,2516,7
5750,7,2014,90,1
5760,7,2015,615,2
5760,8,2015,1044,2
5760,9,2015,254,2
5765,3,2015,4592,4
5765,7,2014,296,1
5765,8,2014,2279,2
5765,9,2014,2304,1
5765,10,2014,2440,1
5765,11,2014,4134,3
5765,12,2014,915,1
5767,10,2014,561,2
5769,7,2014,630,1
5789,7,2014,112,1
5797,6,2015,457,2
5797,11,2014,4884,1
5873,5,2015,260,1
5873,6,2015,259,1
5877,7,2014,624,1
5891,7,2014,8,1
5901,7,2014,804,1
5901,10,2014,224,1
5915,3,2015,216,1
5915,6,2015,1787,3
5915,7,2015,223,1
5915,8,2015,1784,2
5915,9,2014,446,1
5915,9,2015,892,1
5915,10,2015,1352,2
5915,11,2015,446,1
5920,12,2014,5757,2
5921,12,2014,1530,3
5938,7,2014,1650,2
5954,3,2015,426,1
5990,8,2014,328,1
6010,8,2014,450,1
6028,10,2014,159,1
6030,3,2015,3,1
6030,6,2015,456,1
6030,8,2015,396,1
6030,9,2015,392,1
6030,10,2014,630,1
6030,11,2014,190,1
6060,8,2014,218,1
6069,10,2015,3,1
6070,8,2014,465,3
6070,10,2015,285,1
6070,12,2015,342,1
6097,8,2014,257,1
6098,8,2014,1732,1
6105,8,2014,1000,1
6119,8,2014,750,1
6130,7,2015,36,1
6151,1,2015,35,1
6151,8,2014,434,2
6151,9,2014,62,1
6152,8,2014,153,1
6155,10,2014,1252,1
6161,10,2015,300,1
6179,11,2015,1000,1
6182,1,2015,2702,6
6182,2,2015,1278,2
6182,3,2015,1998,8
6182,4,2015,288,4
6182,5,2015,844,1
6182,8,2014,2741,2
6182,9,2014,3504,6
6182,10,2014,5357,9
6182,11,2014,1177,6
6182,12,2014,704,6
6193,9,2014,219,1
6209,8,2014,416,1
6212,9,2014,238,1
6228,5,2015,814,3
6228,10,2015,101,1
6228,11,2014,420,2
6230,2,2015,446,1
6244,12,2014,190,1
6249,1,2016,55,1
6249,11,2015,30,1
6268,5,2015,290,1
6268,6,2015,580,1
6268,7,2015,145,1
6268,8,2015,145,1
6268,9,2015,1001,2
6280,4,2015,11,1
6299,8,2014,318,1
6299,9,2015,436,1
6319,12,2015,1908,1
6320,8,2014,118,1
6320,9,2015,958,2
6320,10,2015,1410,4
6320,11,2015,489,3
6320,12,2015,354,1
6348,1,2015,3,1
6348,2,2015,653,3
6348,3,2015,53,1
6348,6,2015,594,1
6348,8,2014,350,1
6348,9,2014,110,1
6348,10,2015,8,1
6348,11,2014,48,2
6348,11,2015,187,1
6371,10,2015,146,1
6390,1,2015,112,1
6402,8,2014,1220,1
6404,7,2015,424,1
6412,3,2015,438,1
6425,8,2015,1873,3
6430,8,2014,675,1
6441,8,2014,167,4
6441,10,2014,2018,4
6444,12,2014,662,2
6458,4,2015,432,1
6461,8,2014,488,1
6469,8,2014,1413,6
6469,9,2014,300,1
6486,8,2014,287,1
6491,8,2014,1749,1
6496,4,2015,1155,5
6496,5,2015,1012,5
6496,6,2015,429,2
6510,8,2014,812,2
6511,1,2015,582,3
6511,2,2015,2276,7
6511,3,2015,4538,7
6511,4,2015,4196,6
6511,5,2015,153,1
6511,6,2015,2980,2
6511,7,2015,5952,3
6511,8,2014,110,1
6511,11,2014,2752,2
6511,11,2015,1936,1
6511,12,2014,123,1
6539,2,2015,117,1
6539,8,2015,339,1
6539,9,2015,40,1
6539,11,2015,632,1
6539,12,2014,110,1
6539,12,2015,752,3
6582,8,2014,586,1
6591,8,2015,373,1
6599,6,2015,384,1
6609,12,2015,2610,2
6611,2,2015,884,1
6616,2,2015,42,1
6616,3,2015,1156,16
6629,2,2015,223,1
6639,8,2014,439,1
6660,7,2015,184,1
6663,8,2014,439,1
6687,5,2015,1728,4
6687,10,2015,192,1
6703,2,2015,567,2
6703,4,2015,546,2
6703,5,2015,664,2
6703,6,2015,582,2
6703,7,2015,297,1
6703,8,2015,882,3
6703,10,2015,396,1
6703,11,2014,96,1
6703,12,2014,216,1
6703,12,2015,396,1
6704,2,2015,108,1
6704,4,2015,1462,3
6704,5,2015,985,1
6704,6,2015,1090,1
6704,8,2015,1001,2
6704,9,2015,223,1
6704,10,2014,1138,3
6704,11,2014,1194,1
6707,6,2015,930,2
6707,9,2015,984,1
6707,10,2015,1419,2
6734,8,2014,176,1
6739,1,2015,111,1
6739,2,2015,330,1
6739,3,2015,1154,4
6739,4,2015,424,2
6739,5,2015,987,3
6739,7,2015,660,2
6739,9,2015,444,2
6739,10,2014,290,1
6739,11,2014,422,2
6739,11,2015,444,1
6739,12,2014,1303,6
6749,1,2015,331,1
6749,3,2015,799,3
6749,4,2015,1485,5
6749,6,2015,102,1
6749,9,2014,887,4
6749,10,2014,1112,1
6749,10,2015,3752,6
6749,11,2014,173,1
6749,11,2015,3312,9
6749,12,2014,1038,3
6749,12,2015,344,1
6750,8,2015,154,1
6750,9,2015,1880,5
6756,8,2014,482,1
6767,8,2014,10,1
6786,1,2015,7523,8
6786,2,2015,4454,33
6786,3,2015,15817,13
6786,4,2015,1035,5
6786,5,2015,246,2
6786,6,2015,228,1
6786,7,2015,440,3
6786,8,2015,719,3
6786,9,2014,30,1
6786,10,2014,242,3
6786,10,2015,6,1
6786,11,2014,1392,11
6786,12,2014,560,7
6796,1,2015,5366,7
6796,2,2015,2945,14
6796,4,2015,4232,10
6796,5,2015,3136,2
6831,8,2015,335,1
6835,6,2015,1500,2
6835,8,2014,270,1
6835,12,2014,1110,2
6882,1,2015,1360,3
6887,1,2015,2845,3
6887,4,2015,312,1
6888,1,2015,274,1
6888,3,2015,296,2
6892,7,2015,510,5
6892,8,2015,2074,18
6892,9,2015,1224,11
6892,10,2015,1870,16
6892,11,2015,1054,9
6893,1,2015,1728,2
6893,2,2015,920,3
6893,3,2015,1104,2
6893,4,2015,13390,22
6893,5,2015,792,1
6893,6,2015,6744,3
6893,7,2015,8040,6
6893,8,2015,8190,7
6893,9,2015,5828,4
6893,10,2015,9432,6
6893,11,2015,6808,4
6893,12,2015,5664,3
6897,3,2015,506,3
6897,4,2015,614,2
6897,7,2015,1008,4
6897,9,2015,633,2
6897,10,2015,366,1
6897,11,2015,306,1
6897,12,2014,95,1
6912,8,2015,183,1
6918,10,2014,398,1
6936,8,2014,153,1
6937,10,2015,808,1
6939,8,2014,135,1
6944,6,2015,146,1
6951,8,2014,142,1
6951,10,2015,556,1
6951,11,2015,792,1
6959,8,2014,309,1
6975,12,2014,90,1
6980,1,2015,1360,2
6994,9,2014,224,1
7062,3,2015,784,2
7062,4,2015,3008,2
7062,5,2015,1136,2
7062,11,2014,651,1
7062,12,2014,412,1
7083,9,2014,438,1
7120,1,2015,4460,10
7120,2,2015,504,1
7120,8,2014,448,1
7130,9,2014,175,1
7141,10,2015,419,1
7141,12,2014,137,1
7143,12,2014,448,4
7154,9,2014,1602,1
7154,11,2014,690,1
7158,9,2014,1504,3
7171,8,2014,792,1
7205,2,2015,1008,1
7221,4,2015,1044,2
7262,8,2014,1161,1
7262,9,2014,388,1
7297,1,2015,879,1
7297,2,2015,1652,2
7297,4,2015,456,1
7297,5,2015,534,4
7297,10,2015,1110,1
7297,11,2015,636,1
7298,2,2015,276,1
7298,3,2015,1072,1
7298,6,2015,1176,1
7300,1,2015,14,1
7301,10,2014,176,1
7308,1,2015,442,4
7308,3,2015,248,2
7308,11,2014,2528,3
7308,12,2014,1646,2
7350,8,2014,138,1
7350,9,2014,291,2
7356,11,2014,264,1
7356,12,2014,496,1
7371,1,2015,5,1
7371,12,2014,480,1
7373,7,2015,1800,1
7373,8,2015,1512,1
7373,9,2015,2232,1
7373,10,2015,1800,1
7373,12,2015,1638,1
7377,12,2014,462,1
7382,8,2014,5,1
7387,1,2015,18,1
7387,2,2015,1059,2
7387,4,2015,1909,1
7390,9,2014,2164,3
7396,8,2014,87,1
7396,9,2014,88,1
7406,3,2015,24,1
7406,5,2015,162,1
7406,7,2015,8,1
7406,9,2014,2096,1
7406,10,2014,102,1
7406,10,2015,2680,1
7406,11,2014,291,3
7406,12,2014,51,1
7409,5,2015,232,1
7409,7,2015,192,1
7409,8,2014,345,1
7412,4,2015,545,1
7453,8,2015,10080,1
7453,10,2015,8496,2
7460,10,2014,52,2
7460,11,2014,1596,1
7462,1,2015,1183,3
7462,2,2015,376,2
7462,3,2015,1034,6
7462,4,2015,188,2
7462,5,2015,1820,10
7462,6,2015,754,3
7462,7,2015,1126,5
7462,8,2015,2516,8
7462,9,2015,881,3
7462,10,2015,744,3
7474,1,2015,4981,16
7474,2,2015,4644,11
7474,3,2015,5608,16
7474,4,2015,6072,18
7474,5,2015,4520,16
7474,6,2015,1358,5
7474,11,2014,332,3
7474,11,2015,684,2
7474,12,2014,551,2
7517,9,2014,984,1
7549,4,2015,804,2
7550,3,2015,1041,1
7550,12,2014,350,1
7552,9,2014,50,1
7558,1,2015,1243,4
7558,3,2015,18,1
7558,11,2014,34,2
7558,12,2014,29,2
7565,8,2015,126,1
7596,9,2014,142,2
7601,9,2014,504,5
7601,10,2014,108,1
7635,3,2015,401,2
7635,7,2015,270,1
7635,10,2015,270,1
7635,12,2015,91,1
7637,9,2014,658,4
7637,10,2014,78,1
7637,11,2014,78,1
7638,9,2014,20,1
7647,10,2015,314,2
7647,12,2015,318,1
7657,4,2015,100,1
7657,11,2014,101,1
7662,9,2014,256,2
7664,9,2014,297,1
7685,9,2014,468,2
7685,10,2014,26,1
7690,9,2014,106,1
7692,9,2014,1251,2
7714,4,2015,586,7
7714,5,2015,390,3
7717,6,2015,204,1
7719,11,2014,1028,2
7729,1,2015,1171,10
7729,2,2015,5122,33
7729,3,2015,4775,33
7729,4,2015,4566,34
7729,5,2015,9762,22
7729,6,2015,6536,10
7729,7,2015,4224,15
7729,8,2015,15876,12
7729,9,2014,32,1
7729,9,2015,2952,7
7729,10,2015,108,1
7729,11,2015,2916,6
7731,5,2015,4264,2
7731,6,2015,4205,8
7731,7,2015,660,1
7731,8,2015,2572,4
7731,10,2015,2722,2
7731,12,2015,1328,1
7732,9,2014,200,1
7736,9,2015,1655,1
7736,11,2014,1206,1
7755,10,2014,126,2
7755,11,2014,64,1
7762,6,2015,710,3
7762,8,2015,674,2
7762,11,2015,2191,4
7773,4,2015,840,1
7773,8,2015,1972,3
7779,9,2014,500,1
7779,10,2014,464,1
7782,11,2015,660,2
7800,1,2015,2791,12
7800,2,2015,2534,8
7800,3,2015,3216,10
7800,4,2015,1980,8
7800,5,2015,2538,5
7800,6,2015,2290,9
7800,7,2015,2405,7
7800,8,2015,3268,11
7800,9,2015,586,4
7800,10,2014,2331,7
