user_id,country,year,month,distance
16728,Brasil,2014,12,113
65702,Brasil,2014,12,107
17804,Brasil,2014,12,107
16545,Brasil,2014,12,113
75419,Brasil,2014,12,117
50903,Brasil,2014,12,109
54685,Brasil,2014,12,120
15034,Brasil,2014,12,109
21900,Brasil,2014,12,107
67705,Brasil,2014,12,246
15361,Brasil,2014,12,93
70845,Brasil,2014,12,106
74563,Brasil,2014,12,113
16670,Brasil,2014,12,93
57358,Brasil,2014,12,224
69345,Brasil,2014,12,120
75502,Brasil,2014,12,234
23202,Brasil,2014,12,93
20732,Brasil,2014,12,113
75500,Brasil,2014,12,93
30050,Brasil,2014,12,93
30290,Brasil,2014,12,190
18272,Brasil,2014,12,113
74505,Brasil,2014,12,111
623,Brasil,2014,12,107
75120,Brasil,2014,12,120
66320,Brasil,2014,12,117
71728,Brasil,2014,12,107
74548,Brasil,2014,12,106
14899,Brasil,2014,12,107
12253,Brasil,2014,12,83
20456,Brasil,2014,12,111
552,Brasil,2014,12,107
34180,Brasil,2014,12,106
18725,Brasil,2014,12,109
4722,Brasil,2014,12,107
75594,Brasil,2014,12,109
64103,Brasil,2014,12,107
54707,Brasil,2014,12,109
23957,Brasil,2014,12,106
75027,Brasil,2014,12,107
58876,Brasil,2014,12,104
75644,Brasil,2014,12,109
68752,Brasil,2014,12,107
72152,Brasil,2014,12,106
63757,Brasil,2014,12,123
75118,Brasil,2014,12,104
75687,Brasil,2014,12,113
22100,Brasil,2014,12,110
19285,Brasil,2014,12,104
64401,Brasil,2014,12,94
75702,Brasil,2014,12,109
18711,Brasil,2014,12,117
62804,Brasil,2014,12,109
21661,Brasil,2014,12,96
75719,Brasil,2014,12,106
56784,Brasil,2014,12,96
75661,Brasil,2014,12,109
75723,Brasil,2014,12,106
59140,Brasil,2014,12,96
75727,Brasil,2014,12,99
75633,Brasil,2014,12,104
21352,Brasil,2014,12,109
75744,Brasil,2014,12,208
60247,Brasil,2014,12,96
23656,Brasil,2014,12,109
26664,Brasil,2014,12,117
29934,Brasil,2014,12,115
56930,Brasil,2014,12,112
56543,Brasil,2014,12,117
19888,Brasil,2014,12,117
75796,Brasil,2014,12,111
75809,Brasil,2014,12,99
74261,Brasil,2014,12,115
50900,Brasil,2014,12,106
28954,Brasil,2014,12,104
56198,Brasil,2014,12,226
74755,Brasil,2014,12,113
75858,Brasil,2014,12,115
69882,Brasil,2014,12,107
16738,Brasil,2014,12,106
16523,Brasil,2014,12,109
56600,Brasil,2014,12,109
21749,Brasil,2014,12,113
59799,Brasil,2014,12,222
75932,Brasil,2014,12,106
26956,Brasil,2014,12,120
19708,Brasil,2014,12,113
33370,Brasil,2014,12,104
30311,Brasil,2014,12,94
22099,Brasil,2014,12,106
75656,Brasil,2014,12,109
32436,Brasil,2014,12,120
17163,Brasil,2014,12,115
75882,Brasil,2014,12,112
19072,Brasil,2014,12,106
63430,Brasil,2014,12,93
14843,Brasil,2014,12,103
14963,Brasil,2014,12,110
62117,Brasil,2014,12,109
76130,Brasil,2014,12,109
